date,year,month,city,region,product,category,revenue,units_sold,cost,profit
2023-02-28,2023,2,Bangalore,South,C,Grocery,5383.46,52,3408.67,1974.79
2021-05-29,2021,5,Bangalore,South,D,Electronics,11067.62,74,5927.96,5139.66
2021-06-27,2021,6,Kolkata,East,C,Grocery,5946.32,36,3407.46,2538.86
2022-02-11,2022,2,Chennai,South,A,Electronics,20019.62,41,11830.8,8188.82
2023-07-04,2023,7,Delhi,North,C,Grocery,7064.95,61,5306.8,1758.15
2021-09-24,2021,9,Chennai,South,D,Electronics,14449.73,59,7889.49,6560.23
2021-12-13,2021,12,Bangalore,South,C,Grocery,11911.45,41,6757.89,5153.56
2023-06-08,2023,6,Mumbai,West,C,Grocery,9235.34,52,5606.47,3628.88
2021-05-27,2021,5,Chennai,South,D,Electronics,15466.24,43,9424.17,6042.07
2022-10-22,2022,10,Kolkata,East,D,Electronics,18649.8,57,13194.67,5455.13
2021-02-22,2021,2,Kolkata,East,B,Clothing,9461.3,42,5002.71,4458.59
2023-05-06,2023,5,Bangalore,South,A,Electronics,17122.61,59,13444.46,3678.15
2022-01-29,2022,1,Bangalore,South,D,Electronics,18613.55,47,10384.72,8228.83
2021-07-24,2021,7,Mumbai,West,B,Clothing,10583.97,46,5691.99,4891.98
2021-12-30,2021,12,Chennai,South,C,Grocery,9574.99,55,6128.04,3446.95
2021-06-11,2021,6,Delhi,North,A,Electronics,16134.49,65,10678.63,5455.86
2023-09-15,2023,9,Kolkata,East,A,Electronics,11653.29,40,8296.87,3356.41
2023-11-19,2023,11,Mumbai,West,A,Electronics,32091.77,42,21162.6,10929.16
2021-04-03,2021,4,Bangalore,South,C,Grocery,9158.03,26,6896.75,2261.27
2023-06-09,2023,6,Bangalore,South,B,Clothing,8931.35,56,6328.23,2603.12
2022-06-17,2022,6,Delhi,North,A,Electronics,16445.93,45,8877.2,7568.72
2022-12-10,2022,12,Delhi,North,C,Grocery,13531.94,53,6889.35,6642.58
2022-11-24,2022,11,Chennai,South,C,Grocery,8862.03,55,4592.58,4269.46
2022-10-15,2022,10,Bangalore,South,D,Electronics,18406.02,50,12698.97,5707.05
2022-12-01,2022,12,Bangalore,South,C,Grocery,8986.31,43,5158.65,3827.65
2022-12-27,2022,12,Delhi,North,D,Electronics,20357.51,47,14123.84,6233.67
2022-07-20,2022,7,Kolkata,East,C,Grocery,4890.39,31,2632.5,2257.89
2023-08-29,2023,8,Bangalore,South,B,Clothing,12546.74,44,8923.01,3623.74
2021-03-21,2021,3,Chennai,South,B,Clothing,10069.3,46,5296.96,4772.33
2021-11-08,2021,11,Delhi,North,C,Grocery,8319.19,55,4697.97,3621.22
2021-04-17,2021,4,Chennai,South,A,Electronics,11561.8,44,7972.31,3589.49
2021-08-25,2021,8,Kolkata,East,D,Electronics,12082.84,41,9172.26,2910.58
2022-05-09,2022,5,Kolkata,East,A,Electronics,14897.21,43,9077.19,5820.02
2023-02-07,2023,2,Delhi,North,C,Grocery,9993.98,65,7489.08,2504.91
2022-06-02,2022,6,Kolkata,East,C,Grocery,5652.77,49,3221.51,2431.26
2023-10-24,2023,10,Chennai,South,D,Electronics,16492.3,56,11099.49,5392.8
2022-11-05,2022,11,Delhi,North,A,Electronics,27573.67,57,18180.59,9393.08
2022-02-07,2022,2,Chennai,South,C,Grocery,6557.65,27,5178.62,1379.03
2022-01-28,2022,1,Chennai,South,D,Electronics,10816.72,44,6913.07,3903.65
2021-12-21,2021,12,Delhi,North,C,Grocery,11505.6,31,7133.23,4372.36
2022-06-24,2022,6,Bangalore,South,C,Grocery,5939.15,56,3317.21,2621.95
2022-03-30,2022,3,Mumbai,West,A,Electronics,16366.97,68,13034.92,3332.05
2021-04-11,2021,4,Bangalore,South,A,Electronics,23471.87,58,15123.85,8348.02
2022-06-24,2022,6,Chennai,South,C,Grocery,6736.26,52,4667.03,2069.23
2022-07-14,2022,7,Bangalore,South,C,Grocery,7995.61,39,4481.99,3513.62
2022-08-10,2022,8,Chennai,South,C,Grocery,10078.37,53,7693.43,2384.94
2023-01-31,2023,1,Chennai,South,A,Electronics,16344.16,74,8998.6,7345.56
2023-05-09,2023,5,Mumbai,West,A,Electronics,17215.33,48,11897.1,5318.23
2021-12-03,2021,12,Chennai,South,C,Grocery,9724.31,43,5471.64,4252.67
2023-01-05,2023,1,Bangalore,South,C,Grocery,6757.87,35,5372.16,1385.71
2022-04-05,2022,4,Chennai,South,B,Clothing,10222.18,39,6985.45,3236.73
2021-07-09,2021,7,Chennai,South,A,Electronics,11389.2,49,8801.53,2587.67
2023-03-25,2023,3,Delhi,North,B,Clothing,11164.83,27,6206.81,4958.02
2022-08-02,2022,8,Bangalore,South,A,Electronics,13991.37,52,8683.16,5308.21
2022-08-14,2022,8,Mumbai,West,B,Clothing,10916.38,40,5632.16,5284.23
2022-01-21,2022,1,Mumbai,West,C,Grocery,9094.11,65,6526.81,2567.3
2021-02-01,2021,2,Mumbai,West,A,Electronics,18464.46,40,12694.61,5769.85
2021-04-21,2021,4,Bangalore,South,D,Electronics,10324.99,48,5807.96,4517.03
2022-06-26,2022,6,Kolkata,East,C,Grocery,5011.98,35,3218.57,1793.42
2023-10-13,2023,10,Mumbai,West,B,Clothing,19596.47,48,10022.81,9573.65
2021-03-18,2021,3,Delhi,North,D,Electronics,23690.54,69,16730.29,6960.25
2021-02-03,2021,2,Delhi,North,D,Electronics,9156.94,50,6603.43,2553.51
2021-09-28,2021,9,Bangalore,South,A,Electronics,17798.96,55,12351.46,5447.51
2023-05-19,2023,5,Delhi,North,B,Clothing,11374.99,53,8858.66,2516.33
2021-02-08,2021,2,Mumbai,West,A,Electronics,20458.09,55,14461.52,5996.57
2023-10-13,2023,10,Delhi,North,B,Clothing,20812.0,53,14339.09,6472.91
2023-09-03,2023,9,Bangalore,South,D,Electronics,16067.02,30,9275.02,6792.0
2023-10-11,2023,10,Delhi,North,B,Clothing,13477.39,45,9086.84,4390.55
2023-02-20,2023,2,Delhi,North,D,Electronics,18127.28,42,14268.57,3858.72
2023-11-05,2023,11,Chennai,South,D,Electronics,18324.06,42,9533.71,8790.35
2023-01-09,2023,1,Delhi,North,D,Electronics,8793.0,48,6868.13,1924.87
2021-10-07,2021,10,Chennai,South,C,Grocery,9402.28,52,7109.84,2292.44
2022-07-29,2022,7,Bangalore,South,A,Electronics,12842.46,60,6701.26,6141.2
2021-12-06,2021,12,Delhi,North,B,Clothing,20628.34,44,11779.35,8848.99
2022-07-21,2022,7,Bangalore,South,B,Clothing,9069.61,35,6714.07,2355.54
2022-05-12,2022,5,Chennai,South,C,Grocery,6361.43,51,3582.45,2778.98
2021-03-31,2021,3,Kolkata,East,A,Electronics,11889.13,44,7224.57,4664.56
2021-06-26,2021,6,Bangalore,South,B,Clothing,13456.69,39,10343.56,3113.12
2021-11-18,2021,11,Delhi,North,D,Electronics,22652.85,62,12810.9,9841.95
2021-01-14,2021,1,Bangalore,South,B,Clothing,12477.74,44,8441.55,4036.18
2021-10-01,2021,10,Chennai,South,C,Grocery,9234.33,56,7255.74,1978.59
2021-02-06,2021,2,Kolkata,East,C,Grocery,5263.45,51,3300.73,1962.72
2021-11-28,2021,11,Delhi,North,B,Clothing,18268.11,61,10812.46,7455.65
2023-12-30,2023,12,Chennai,South,B,Clothing,9115.31,43,7032.7,2082.61
2022-03-25,2022,3,Mumbai,West,C,Grocery,7596.02,46,4912.96,2683.05
2021-06-26,2021,6,Kolkata,East,A,Electronics,11923.9,48,6658.55,5265.34
2022-11-14,2022,11,Bangalore,South,A,Electronics,22136.7,44,14128.14,8008.56
2023-06-05,2023,6,Delhi,North,B,Clothing,13987.09,57,10123.51,3863.58
2022-04-30,2022,4,Delhi,North,C,Grocery,9581.87,59,5160.51,4421.36
2021-04-15,2021,4,Delhi,North,D,Electronics,13495.58,45,10525.59,2969.99
2023-10-12,2023,10,Chennai,South,D,Electronics,19798.19,55,9980.99,9817.21
2022-12-07,2022,12,Mumbai,West,A,Electronics,25324.77,52,18696.35,6628.43
2023-07-16,2023,7,Bangalore,South,C,Grocery,8172.8,58,6286.02,1886.78
2022-06-16,2022,6,Bangalore,South,D,Electronics,16477.41,25,12216.89,4260.52
2021-07-19,2021,7,Mumbai,West,B,Clothing,9821.2,45,5608.29,4212.91
2023-09-15,2023,9,Bangalore,South,B,Clothing,13084.63,63,8272.54,4812.09
2023-01-21,2023,1,Bangalore,South,A,Electronics,14391.23,42,9303.34,5087.9
2022-01-30,2022,1,Chennai,South,A,Electronics,18939.13,46,11147.55,7791.59
2023-01-27,2023,1,Bangalore,South,D,Electronics,17885.79,44,10690.23,7195.56
2023-10-16,2023,10,Kolkata,East,D,Electronics,21379.88,57,13081.13,8298.75
2021-04-01,2021,4,Mumbai,West,B,Clothing,11788.91,48,6006.72,5782.19
2021-11-08,2021,11,Mumbai,West,D,Electronics,14635.04,51,10144.33,4490.71
2021-07-28,2021,7,Kolkata,East,B,Clothing,8123.78,48,6458.81,1664.98
2022-10-01,2022,10,Mumbai,West,C,Grocery,19332.18,63,10184.86,9147.32
2022-10-03,2022,10,Kolkata,East,D,Electronics,19601.87,45,10008.53,9593.34
2021-09-17,2021,9,Mumbai,West,A,Electronics,14735.57,45,11660.59,3074.99
2023-02-15,2023,2,Kolkata,East,C,Grocery,4681.91,44,3195.08,1486.83
2023-08-26,2023,8,Delhi,North,A,Electronics,17991.35,44,12716.16,5275.19
2021-06-18,2021,6,Mumbai,West,A,Electronics,18349.24,45,14146.85,4202.39
2021-03-16,2021,3,Delhi,North,B,Clothing,11375.26,64,9043.29,2331.97
2021-12-17,2021,12,Delhi,North,C,Grocery,14959.41,41,10074.08,4885.33
2022-07-17,2022,7,Mumbai,West,B,Clothing,11141.71,53,8706.95,2434.76
2021-12-01,2021,12,Mumbai,West,B,Clothing,13683.05,55,9328.55,4354.49
2021-01-04,2021,1,Kolkata,East,A,Electronics,13521.78,49,8097.06,5424.72
2022-03-28,2022,3,Bangalore,South,A,Electronics,20152.98,56,12823.42,7329.57
2021-03-11,2021,3,Mumbai,West,A,Electronics,9285.31,37,4662.42,4622.89
2022-03-03,2022,3,Kolkata,East,A,Electronics,12016.72,32,7769.3,4247.42
2021-01-21,2021,1,Mumbai,West,C,Grocery,8477.09,55,4295.13,4181.96
2021-11-22,2021,11,Kolkata,East,B,Clothing,15220.2,46,11132.23,4087.98
2022-01-12,2022,1,Bangalore,South,C,Grocery,6203.99,55,3675.74,2528.25
2021-10-14,2021,10,Kolkata,East,C,Grocery,9170.84,62,6483.7,2687.14
2022-03-18,2022,3,Delhi,North,A,Electronics,21933.09,55,13067.99,8865.1
2021-11-24,2021,11,Bangalore,South,B,Clothing,14942.86,38,7569.72,7373.14
2022-05-03,2022,5,Kolkata,East,A,Electronics,9838.34,45,5411.48,4426.85
2021-06-30,2021,6,Kolkata,East,D,Electronics,8035.84,41,4191.52,3844.31
2022-07-23,2022,7,Chennai,South,A,Electronics,13407.52,53,7706.98,5700.55
2022-06-09,2022,6,Delhi,North,C,Grocery,6216.89,56,4534.75,1682.15
2022-12-16,2022,12,Kolkata,East,C,Grocery,7605.77,55,3897.02,3708.75
2021-11-25,2021,11,Mumbai,West,D,Electronics,28879.05,69,16040.91,12838.14
2021-07-14,2021,7,Kolkata,East,C,Grocery,5080.39,36,3431.43,1648.96
2023-08-11,2023,8,Kolkata,East,C,Grocery,5452.14,56,3896.59,1555.55
2022-07-14,2022,7,Kolkata,East,B,Clothing,7022.28,60,4059.91,2962.38
2023-06-29,2023,6,Chennai,South,A,Electronics,13226.24,54,8522.77,4703.47
2023-10-13,2023,10,Bangalore,South,B,Clothing,15411.62,52,7817.87,7593.75
2023-09-18,2023,9,Kolkata,East,A,Electronics,11291.57,51,7669.46,3622.11
2022-07-17,2022,7,Bangalore,South,A,Electronics,10398.11,63,8205.46,2192.65
2023-12-29,2023,12,Mumbai,West,B,Clothing,17519.7,33,12238.81,5280.89
2021-05-18,2021,5,Kolkata,East,D,Electronics,12915.48,38,8687.98,4227.5
2021-09-06,2021,9,Mumbai,West,B,Clothing,8949.32,45,6673.79,2275.54
2023-03-12,2023,3,Kolkata,East,A,Electronics,15179.59,63,11061.23,4118.36
2021-03-01,2021,3,Kolkata,East,B,Clothing,10880.4,43,6127.77,4752.63
2021-09-17,2021,9,Kolkata,East,A,Electronics,12420.05,39,8516.88,3903.17
2021-06-21,2021,6,Mumbai,West,C,Grocery,7513.19,65,4238.94,3274.25
2021-06-11,2021,6,Chennai,South,D,Electronics,12993.51,39,8708.48,4285.04
2021-03-21,2021,3,Delhi,North,C,Grocery,5147.33,51,2902.03,2245.3
2021-10-29,2021,10,Delhi,North,C,Grocery,9151.75,43,6273.84,2877.91
2023-04-23,2023,4,Bangalore,South,D,Electronics,17635.82,55,11285.38,6350.44
2023-07-02,2023,7,Bangalore,South,C,Grocery,6066.55,48,4143.11,1923.44
2021-02-08,2021,2,Chennai,South,D,Electronics,5635.97,61,2870.1,2765.87
2023-08-18,2023,8,Bangalore,South,D,Electronics,18400.17,51,10669.68,7730.49
2022-07-18,2022,7,Mumbai,West,D,Electronics,14617.72,59,7447.59,7170.13
2021-10-07,2021,10,Bangalore,South,A,Electronics,25799.14,38,16894.57,8904.58
2023-11-07,2023,11,Kolkata,East,D,Electronics,11164.58,54,7056.95,4107.63
2022-02-27,2022,2,Chennai,South,B,Clothing,9766.86,52,5322.63,4444.23
2023-02-13,2023,2,Chennai,South,A,Electronics,14563.95,53,9215.73,5348.22
2023-09-27,2023,9,Bangalore,South,D,Electronics,14254.65,52,11273.68,2980.97
2023-01-06,2023,1,Kolkata,East,C,Grocery,7039.76,38,4456.52,2583.24
2022-09-15,2022,9,Delhi,North,B,Clothing,10059.79,46,5486.35,4573.44
2021-03-24,2021,3,Mumbai,West,C,Grocery,9392.31,49,6072.78,3319.54
2023-05-25,2023,5,Mumbai,West,C,Grocery,8657.46,47,5003.32,3654.14
2023-02-07,2023,2,Chennai,South,B,Clothing,7934.65,37,4188.09,3746.55
2022-02-06,2022,2,Mumbai,West,B,Clothing,7092.43,34,3918.87,3173.56
2022-04-23,2022,4,Kolkata,East,C,Grocery,6432.45,57,4459.65,1972.8
2021-05-13,2021,5,Chennai,South,A,Electronics,20772.1,49,10598.54,10173.56
2022-06-28,2022,6,Kolkata,East,D,Electronics,8073.4,36,5544.87,2528.52
2022-12-14,2022,12,Chennai,South,C,Grocery,13730.93,57,10283.4,3447.53
2022-06-28,2022,6,Kolkata,East,B,Clothing,9009.65,44,5265.75,3743.9
2022-03-22,2022,3,Bangalore,South,A,Electronics,18302.04,45,11458.67,6843.37
2021-09-03,2021,9,Delhi,North,C,Grocery,7986.73,54,5203.63,2783.09
2023-12-25,2023,12,Mumbai,West,C,Grocery,15050.14,52,8118.55,6931.59
2022-08-20,2022,8,Kolkata,East,D,Electronics,8899.2,33,4531.85,4367.35
2021-01-10,2021,1,Mumbai,West,A,Electronics,22911.54,46,12282.57,10628.97
2023-06-27,2023,6,Bangalore,South,C,Grocery,6528.33,70,3677.2,2851.13
2023-07-15,2023,7,Delhi,North,C,Grocery,8722.98,60,5349.71,3373.28
2023-08-17,2023,8,Bangalore,South,B,Clothing,13127.22,42,10084.24,3042.97
2023-08-29,2023,8,Bangalore,South,D,Electronics,10322.9,35,6349.21,3973.69
2022-04-05,2022,4,Kolkata,East,A,Electronics,19957.93,34,14779.96,5177.97
2022-09-10,2022,9,Kolkata,East,C,Grocery,4157.21,42,3232.91,924.3
2023-02-10,2023,2,Delhi,North,B,Clothing,13411.58,42,7071.52,6340.06
2021-01-11,2021,1,Chennai,South,D,Electronics,14426.84,60,8725.49,5701.35
2022-09-07,2022,9,Chennai,South,A,Electronics,15269.06,58,9100.82,6168.24
2022-07-01,2022,7,Mumbai,West,D,Electronics,11005.08,42,7089.41,3915.67
2021-11-08,2021,11,Delhi,North,D,Electronics,20736.63,53,11607.8,9128.83
2021-03-30,2021,3,Chennai,South,A,Electronics,23334.94,61,12961.54,10373.4
2021-09-03,2021,9,Kolkata,East,B,Clothing,6565.35,45,4645.67,1919.68
2023-04-01,2023,4,Bangalore,South,D,Electronics,17979.75,43,9909.34,8070.41
2023-02-22,2023,2,Delhi,North,D,Electronics,16852.57,35,10567.09,6285.47
2022-02-09,2022,2,Chennai,South,B,Clothing,8014.68,44,6161.37,1853.31
2023-12-14,2023,12,Mumbai,West,A,Electronics,27167.02,71,18109.78,9057.24
2021-05-18,2021,5,Delhi,North,B,Clothing,11936.13,42,7127.45,4808.68
2022-08-03,2022,8,Kolkata,East,D,Electronics,11634.59,46,8963.24,2671.36
2022-02-17,2022,2,Mumbai,West,B,Clothing,13848.31,50,10818.53,3029.78
2021-01-22,2021,1,Delhi,North,B,Clothing,9190.37,60,6788.14,2402.23
2023-03-12,2023,3,Mumbai,West,A,Electronics,17396.4,42,11140.97,6255.43
2021-11-12,2021,11,Delhi,North,D,Electronics,13024.24,36,7419.73,5604.51
2021-10-06,2021,10,Kolkata,East,D,Electronics,14636.7,46,10006.38,4630.32
2022-08-09,2022,8,Bangalore,South,A,Electronics,10232.72,50,6850.87,3381.85
2022-11-23,2022,11,Kolkata,East,D,Electronics,16389.59,51,9892.12,6497.47
2022-10-08,2022,10,Chennai,South,A,Electronics,16457.07,34,12657.41,3799.65
2022-06-24,2022,6,Mumbai,West,A,Electronics,17634.22,66,13496.24,4137.98
2022-08-25,2022,8,Chennai,South,A,Electronics,16218.48,64,10179.28,6039.2
2022-07-29,2022,7,Chennai,South,D,Electronics,12831.04,50,9943.89,2887.15
2022-05-01,2022,5,Delhi,North,D,Electronics,21775.68,47,15028.61,6747.07
2023-09-17,2023,9,Kolkata,East,B,Clothing,8037.44,52,5521.25,2516.19
2023-01-31,2023,1,Bangalore,South,A,Electronics,15506.37,41,9027.26,6479.11
2021-05-26,2021,5,Kolkata,East,A,Electronics,11293.02,43,7999.89,3293.13
2022-08-30,2022,8,Delhi,North,A,Electronics,20806.84,39,12572.15,8234.69
2022-10-04,2022,10,Chennai,South,A,Electronics,27097.16,45,14359.57,12737.59
2022-03-20,2022,3,Kolkata,East,D,Electronics,10327.52,48,8229.02,2098.5
2022-01-02,2022,1,Delhi,North,C,Grocery,8263.56,36,4360.35,3903.22
2021-04-13,2021,4,Kolkata,East,B,Clothing,10161.68,63,7227.23,2934.45
2021-03-26,2021,3,Kolkata,East,D,Electronics,18533.95,51,10601.95,7932.0
2022-04-26,2022,4,Kolkata,East,B,Clothing,9353.74,57,6912.05,2441.69
2022-08-26,2022,8,Kolkata,East,B,Clothing,8507.51,51,5502.94,3004.57
2023-07-24,2023,7,Bangalore,South,D,Electronics,11299.59,59,7431.47,3868.12
2022-03-12,2022,3,Delhi,North,B,Clothing,13897.82,49,9121.1,4776.72
2021-07-07,2021,7,Mumbai,West,D,Electronics,13925.19,54,9635.18,4290.01
2022-04-21,2022,4,Kolkata,East,A,Electronics,13891.14,43,9806.83,4084.32
2021-01-04,2021,1,Delhi,North,B,Clothing,12154.69,60,9301.37,2853.32
2022-04-12,2022,4,Mumbai,West,A,Electronics,20529.5,37,14189.81,6339.69
2021-07-08,2021,7,Kolkata,East,A,Electronics,11936.68,75,7678.8,4257.87
2021-06-14,2021,6,Bangalore,South,D,Electronics,14547.89,47,11397.1,3150.79
2022-09-11,2022,9,Delhi,North,C,Grocery,6510.8,50,4374.13,2136.68
2022-04-14,2022,4,Mumbai,West,D,Electronics,24143.36,45,18083.62,6059.75
2023-12-08,2023,12,Kolkata,East,A,Electronics,15765.97,33,9381.92,6384.05
2021-04-17,2021,4,Mumbai,West,C,Grocery,10974.21,54,7088.57,3885.64
2023-03-27,2023,3,Mumbai,West,A,Electronics,16799.11,38,11494.11,5305.0
2022-11-29,2022,11,Delhi,North,D,Electronics,18187.5,47,11788.04,6399.46
2023-06-06,2023,6,Delhi,North,D,Electronics,16653.28,27,10338.72,6314.56
2022-04-15,2022,4,Delhi,North,C,Grocery,4933.48,46,3324.15,1609.33
2022-03-06,2022,3,Bangalore,South,D,Electronics,17347.06,63,11728.06,5619.0
2023-05-07,2023,5,Kolkata,East,C,Grocery,7369.16,66,4092.54,3276.62
2022-01-26,2022,1,Kolkata,East,C,Grocery,4293.11,40,3372.72,920.4
2021-09-18,2021,9,Chennai,South,D,Electronics,10600.26,50,6312.97,4287.29
2021-06-07,2021,6,Kolkata,East,A,Electronics,10324.68,39,6146.62,4178.06
2022-01-19,2022,1,Mumbai,West,C,Grocery,7928.8,59,6295.39,1633.4
2023-11-13,2023,11,Mumbai,West,A,Electronics,24299.42,58,15385.8,8913.61
2022-07-01,2022,7,Mumbai,West,B,Clothing,7716.98,60,4005.63,3711.35
2022-06-23,2022,6,Bangalore,South,A,Electronics,12077.33,53,7086.45,4990.88
2023-09-18,2023,9,Chennai,South,D,Electronics,12171.96,46,9060.47,3111.49
2023-07-12,2023,7,Mumbai,West,C,Grocery,10322.47,54,6601.86,3720.61
2023-08-08,2023,8,Delhi,North,B,Clothing,9367.5,58,6483.02,2884.48
2022-05-17,2022,5,Chennai,South,A,Electronics,14873.47,57,7723.76,7149.71
2023-02-14,2023,2,Bangalore,South,A,Electronics,11317.63,52,8548.52,2769.11
2022-11-09,2022,11,Mumbai,West,A,Electronics,27617.03,62,16931.94,10685.08
2023-02-05,2023,2,Bangalore,South,A,Electronics,23623.5,32,12678.95,10944.54
2023-03-27,2023,3,Bangalore,South,C,Grocery,10030.71,56,8019.6,2011.12
2021-03-26,2021,3,Kolkata,East,B,Clothing,11261.16,61,6482.58,4778.58
2021-08-25,2021,8,Mumbai,West,D,Electronics,16651.86,47,10461.64,6190.22
2022-05-01,2022,5,Chennai,South,B,Clothing,9132.25,67,5268.28,3863.97
2021-06-13,2021,6,Delhi,North,C,Grocery,8762.88,40,6681.03,2081.85
2023-06-23,2023,6,Bangalore,South,D,Electronics,11901.08,48,8787.44,3113.64
2023-06-07,2023,6,Kolkata,East,A,Electronics,17042.87,44,11940.21,5102.65
2023-03-09,2023,3,Mumbai,West,D,Electronics,20398.71,62,13313.09,7085.62
2022-01-27,2022,1,Bangalore,South,B,Clothing,10206.93,30,7069.96,3136.97
2023-11-02,2023,11,Chennai,South,C,Grocery,8594.34,71,5703.93,2890.4
2021-09-13,2021,9,Kolkata,East,A,Electronics,16292.77,59,8562.07,7730.71
2023-08-23,2023,8,Mumbai,West,C,Grocery,8091.59,53,5373.42,2718.17
2021-06-17,2021,6,Chennai,South,C,Grocery,8792.95,68,6077.94,2715.01
2021-10-24,2021,10,Delhi,North,C,Grocery,15464.25,40,8790.59,6673.66
2022-10-27,2022,10,Mumbai,West,A,Electronics,26927.16,47,20699.97,6227.18
2021-07-10,2021,7,Chennai,South,C,Grocery,7242.25,60,3994.16,3248.09
2021-07-12,2021,7,Bangalore,South,A,Electronics,12691.66,23,9884.23,2807.43
2023-07-07,2023,7,Delhi,North,C,Grocery,5601.81,56,4463.94,1137.87
2021-12-09,2021,12,Delhi,North,C,Grocery,10268.33,39,6568.1,3700.23
2023-01-13,2023,1,Bangalore,South,B,Clothing,9634.81,42,5459.11,4175.7
2022-05-17,2022,5,Delhi,North,B,Clothing,9331.49,53,5102.44,4229.05
2023-11-24,2023,11,Bangalore,South,C,Grocery,11343.5,60,8321.98,3021.52
2021-01-31,2021,1,Delhi,North,B,Clothing,12316.23,60,6302.42,6013.81
2022-10-14,2022,10,Kolkata,East,D,Electronics,17381.36,42,10182.94,7198.42
2022-12-21,2022,12,Kolkata,East,C,Grocery,8263.97,45,6074.42,2189.55
2023-10-26,2023,10,Kolkata,East,B,Clothing,15023.75,58,7912.9,7110.85
2022-11-24,2022,11,Delhi,North,A,Electronics,16168.03,51,10802.36,5365.67
2022-06-18,2022,6,Bangalore,South,C,Grocery,5971.1,56,3017.01,2954.08
2022-03-11,2022,3,Bangalore,South,C,Grocery,9074.31,50,6236.52,2837.8
2022-04-08,2022,4,Bangalore,South,A,Electronics,15261.85,46,10480.68,4781.17
2023-02-23,2023,2,Chennai,South,B,Clothing,6870.05,43,5493.36,1376.69
2022-04-15,2022,4,Kolkata,East,A,Electronics,12846.45,41,7727.75,5118.69
2021-04-19,2021,4,Delhi,North,A,Electronics,16071.99,42,10490.74,5581.26
2021-10-02,2021,10,Mumbai,West,A,Electronics,22471.85,45,17275.58,5196.28
2023-04-11,2023,4,Bangalore,South,D,Electronics,11765.93,49,8518.83,3247.1
2021-09-21,2021,9,Kolkata,East,A,Electronics,11725.41,63,8114.76,3610.66
2022-10-12,2022,10,Mumbai,West,A,Electronics,23722.33,56,17058.37,6663.96
2021-11-08,2021,11,Kolkata,East,C,Grocery,7557.5,60,4175.77,3381.73
2021-12-26,2021,12,Chennai,South,D,Electronics,23207.15,50,14581.29,8625.86
2021-03-27,2021,3,Delhi,North,D,Electronics,14564.85,34,7961.67,6603.18
2021-04-04,2021,4,Kolkata,East,C,Grocery,8060.51,50,5140.76,2919.74
2021-07-02,2021,7,Delhi,North,D,Electronics,14951.27,58,10075.94,4875.33
2023-05-01,2023,5,Mumbai,West,D,Electronics,16150.74,47,10388.25,5762.5
2021-07-30,2021,7,Bangalore,South,D,Electronics,15328.62,50,9136.09,6192.53
2021-08-28,2021,8,Mumbai,West,C,Grocery,9354.22,64,5805.56,3548.66
2022-04-24,2022,4,Delhi,North,D,Electronics,19225.43,52,15311.81,3913.62
2022-01-04,2022,1,Chennai,South,D,Electronics,14947.91,66,8920.1,6027.8
2022-03-09,2022,3,Kolkata,East,A,Electronics,8878.3,56,6445.69,2432.61
2021-03-22,2021,3,Kolkata,East,D,Electronics,14528.9,43,10765.21,3763.7
2022-11-08,2022,11,Bangalore,South,D,Electronics,20441.46,63,10936.68,9504.78
2022-10-24,2022,10,Delhi,North,B,Clothing,17528.08,52,10321.88,7206.2
2021-03-27,2021,3,Bangalore,South,C,Grocery,8315.52,43,6197.85,2117.67
2021-03-26,2021,3,Mumbai,West,A,Electronics,20031.62,64,13688.53,6343.08
2022-12-15,2022,12,Chennai,South,D,Electronics,21527.24,40,13309.81,8217.43
2021-05-23,2021,5,Delhi,North,B,Clothing,10713.94,42,8177.73,2536.21
2022-08-13,2022,8,Delhi,North,B,Clothing,11699.91,47,6474.79,5225.12
2023-09-16,2023,9,Bangalore,South,D,Electronics,12484.29,73,7852.59,4631.7
2023-08-23,2023,8,Mumbai,West,A,Electronics,15797.25,64,9947.59,5849.66
2022-07-29,2022,7,Delhi,North,A,Electronics,10421.8,50,7946.35,2475.45
2023-06-08,2023,6,Kolkata,East,B,Clothing,10709.63,39,7495.58,3214.05
2023-09-10,2023,9,Kolkata,East,D,Electronics,13733.82,45,10769.35,2964.47
2023-03-14,2023,3,Bangalore,South,B,Clothing,11838.74,49,9328.34,2510.4
2021-01-31,2021,1,Delhi,North,A,Electronics,18859.46,37,14981.92,3877.53
